id,rating,"user_image_url","user_name","text","time_created","review_url","created_at","updated_at",restaurant_id,user_id
41,1,"https://s3-media3.fl.yelpcdn.com/photo/VXYKt6GjdbudoSilYd8ELQ/o.jpg","Jasmine Z.","Update! 
7/26/17
Boyfriend and I decided to try this place again and we were disappointed again. We walked in and had forgotten how the line was set up...","2017-07-26 19:49:29","https://www.yelp.com/biz/urban-bricks-pizza-college-station?hrid=p-jktKC_NbtnYUgkKRef5A&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:50","2017-10-26 04:24:50",14,1
42,5,"https://s3-media1.fl.yelpcdn.com/photo/cgeSRaJUJCif5NNtikqcbw/o.jpg","Stephen M.","So these guys have only been here for a few months... And it looks like they are killing it... You can feel that the inside is still brand-new..

The...","2017-07-22 12:21:47","https://www.yelp.com/biz/urban-bricks-pizza-college-station?hrid=PzgiatLmLVwgs7kkdAxazQ&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:50","2017-10-26 04:24:50",14,1
43,5,"https://s3-media4.fl.yelpcdn.com/photo/45RzLlPHgXrBwWCIfx0tzQ/o.jpg","Carolyn K.","LOVED this place! My mouth waters every time I think about it.  I ordered the spicy pepper  beef, level 3 heat,  and my partner ordered spicy crispy...","2017-10-13 11:24:18","https://www.yelp.com/biz/555-grill-college-station-2?hrid=-om2t3toQddX_9aAQSTS2g&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:50","2017-10-26 04:24:50",15,1
44,5,"https://s3-media1.fl.yelpcdn.com/photo/3aiYaQIeFFZg2jNPLuJODQ/o.jpg","Jennifer L.","This place definitely serves some authentic Chinese dishes and would be the top Chinese restaurant in the BCS area. The Chong Qing beef noodle soup was my...","2017-08-20 10:57:35","https://www.yelp.com/biz/555-grill-college-station-2?hrid=m35P_mYPofbRn8-7J48MOw&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:50","2017-10-26 04:24:50",15,1
45,5,"https://s3-media3.fl.yelpcdn.com/photo/1TBFLrGscStMwc_GeRx0nQ/o.jpg","Jacob W.","After hearing about this place, I decided to check it out. Let me just say, it was phenomenal.

We walked in, and were seated. The waiter brought us salted...","2017-04-23 19:14:17","https://www.yelp.com/biz/555-grill-college-station-2?hrid=9pwHXu71w62MsGhADzNbzQ&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:50","2017-10-26 04:24:50",15,1
46,5,"https://s3-media3.fl.yelpcdn.com/photo/eFou3uwJD6ajAqqJ9rdMrQ/o.jpg","Katy F.","Perfect for lunch! Their ingredients are always fresh and delicious. I especially love their sugar cookies that they have on select days.","2017-06-17 22:52:37","https://www.yelp.com/biz/blue-baker-college-station?hrid=qI2J1_f2K1la0rCWGlFBLw&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:50","2017-10-26 04:24:50",16,1
47,1,NULL,"C W.","I was really disappointed by Blue Baker and their service today.  They rely upon buzzers.  Well, the buzzer for my grilled indigo sandwich never went off...","2017-07-12 13:52:46","https://www.yelp.com/biz/blue-baker-college-station?hrid=hwmrSFtSbgwjI3ueWO5AdQ&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:50","2017-10-26 04:24:50",16,1
48,5,NULL,"Robin F.","Clean place around the corner from the Four Points! Friendly staff with reasonable prices. Chicken salad is tasty and large!","2017-08-11 09:26:59","https://www.yelp.com/biz/blue-baker-college-station?hrid=dniaD-5XdTLWyT6QJ9NnbA&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:50","2017-10-26 04:24:50",16,1
49,5,"https://s3-media2.fl.yelpcdn.com/photo/VEjQo1yCjdFDJHrx_wOgow/o.jpg","Cameron P.","One of my favorite new joints to pop up in the BCS area! Service is great! Food is healthy yet filling. This will definitely become a regular place for me!","2017-10-09 12:05:03","https://www.yelp.com/biz/zo%C3%ABs-kitchen-college-station?hrid=BvuuLX7O-EEfpuFqf2-4og&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:51","2017-10-26 04:24:51",17,1
50,2,"https://s3-media3.fl.yelpcdn.com/photo/AEIjhYx4VYHacK1k-gmDPg/o.jpg","Jane p.","This is a new restaurant for College Station.  Mistakes happen, and I hope they will get worked out, because this chain does offer an interesting menu and...","2017-10-25 20:48:15","https://www.yelp.com/biz/zo%C3%ABs-kitchen-college-station?hrid=jNtBypkyYekpmJfVK1nPiQ&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:51","2017-10-26 04:24:51",17,1
51,2,"https://s3-media1.fl.yelpcdn.com/photo/tG5LVr51qpD6APPH9JquoA/o.jpg","Jasmine Y.","Super underwhelming experience. The food is alright at best, not as appetizing as salata or Whole Foods and I don't think should be similarly priced because...","2017-09-13 11:23:04","https://www.yelp.com/biz/zo%C3%ABs-kitchen-college-station?hrid=J-F9UEKBd4T3dMsQ9k848Q&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:51","2017-10-26 04:24:51",17,1
52,4,"https://s3-media4.fl.yelpcdn.com/photo/7gEg4K2D_TEbJkEtDjLUIA/o.jpg","Michelle L.","Came here on a Thursday night and decided to sit at the bar. Our bartender/server was great and very attentive! (I believe his name was Bo or Joe??) The...","2017-09-27 15:51:28","https://www.yelp.com/biz/hopdoddy-burger-bar-college-station?hrid=VWAQIibkTYSCuItOXxRB0g&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:52","2017-10-26 04:24:52",18,1
53,2,"https://s3-media3.fl.yelpcdn.com/photo/NzZlQe7o5I-tFehlwV_LVw/o.jpg","Samuel C.","Silly me. I got the lamb.

* * *

In principle, Hopdoddy's ought to be an amazing place.

It is a major infusion of Austin cool to College Station....","2017-09-28 20:11:50","https://www.yelp.com/biz/hopdoddy-burger-bar-college-station?hrid=a7BTrDjEUX9AGSBMLEnP_g&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:52","2017-10-26 04:24:52",18,1
54,4,"https://s3-media2.fl.yelpcdn.com/photo/mQKFypDrBHcdS3E2azhoEA/o.jpg","Brittany M.","Visited the new Hopdoddy in College Station recently (visited both Austin and Houston locations) and had a pleasant time. 

Food was great, I got the...","2017-09-20 16:14:24","https://www.yelp.com/biz/hopdoddy-burger-bar-college-station?hrid=S6mwYAzBqH2vw9wspPkmZw&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:52","2017-10-26 04:24:52",18,1
55,5,"https://s3-media3.fl.yelpcdn.com/photo/rGY9YEUMjzjc0fNtyMM31A/o.jpg","Julie C.","This fast food taco joint exceeded my expectations. I have been to the original in Austin and this location has maintained the food quality of its...","2017-10-10 20:48:42","https://www.yelp.com/biz/torchys-tacos-college-station?hrid=GWjLachtUjIFbzcaQNHnuQ&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:52","2017-10-26 04:24:52",19,1
56,4,"https://s3-media2.fl.yelpcdn.com/photo/CocGNqYznGtBeSTyDsT_VQ/o.jpg","Juan M.","Oh Taco, How much I love you! Texas has a lot of tacos! Each restaurants have their own style of tacos! From the classic to the new school flavors! Torchy...","2017-06-22 16:04:47","https://www.yelp.com/biz/torchys-tacos-college-station?hrid=a0Q-XhoF5NS2xZ-cvDeZFg&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:52","2017-10-26 04:24:52",19,1
57,2,"https://s3-media1.fl.yelpcdn.com/photo/qGdnQ1eQ_3SGRy1XDRVRVA/o.jpg","Kevin M.","I love their tacos!  They are incredible but I sat at the bar and it took 10 minutes to get a drink and he never took my order for food at all.  He was the...","2017-05-18 17:34:01","https://www.yelp.com/biz/torchys-tacos-college-station?hrid=ukqC5hsWnpV6eVB2X5uFyA&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:52","2017-10-26 04:24:52",19,1
58,5,"https://s3-media2.fl.yelpcdn.com/photo/CocGNqYznGtBeSTyDsT_VQ/o.jpg","Juan M.","People will ask what am I doing in College Station? It is an unusual destination to go to in Texas. Well the answer is I was visitting my sister in Texas....","2017-06-23 05:01:55","https://www.yelp.com/biz/grub-burger-bar-college-station?hrid=xAsfKSMJh7Ig-knMXPWutA&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:52","2017-10-26 04:24:52",20,1
59,1,"https://s3-media3.fl.yelpcdn.com/photo/wTZe2_nRjnRjCY0R8NB0Cw/o.jpg","Eric R.","They went from the best happy hour in town to the worst.  The stated hh price is actually higher than the menu price!  So ridiculous.  Been going here for...","2017-10-06 15:46:07","https://www.yelp.com/biz/grub-burger-bar-college-station?hrid=18UYRiXe_ziVaucyPtx4EQ&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:52","2017-10-26 04:24:52",20,1
60,5,"https://s3-media1.fl.yelpcdn.com/photo/_vr8geb3UHiJBO7k4kIY5w/o.jpg","Jacob R.","I came here in a group of 4 on a Friday night at around 7 pm, and had to wait in a pretty long line at the door that wrapped all the way to the cash...","2017-05-06 01:20:39","https://www.yelp.com/biz/grub-burger-bar-college-station?hrid=1PFyTDLKzAsXqST95vU6mw&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:52","2017-10-26 04:24:52",20,1
61,4,"https://s3-media1.fl.yelpcdn.com/photo/wy7GWVvUGNbOLaP13DSgqw/o.jpg","Lance N.","This place was a real surprise. While I have yet to visit the actual location, it's my goto for late breakfast delivery. The sandwiches are amazing,...","2017-10-02 23:17:57","https://www.yelp.com/biz/first-watch-breakfast-brunch-and-lunch-college-station?hrid=6VYVyzymX_KfUA_tHFYa6A&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:52","2017-10-26 04:24:52",21,1
62,4,"https://s3-media2.fl.yelpcdn.com/photo/kTSh6fyKmBXhDxxdBihFFw/o.jpg","Mark M.","Came here based on Yelp reviews and a desire to have some flexible, healthy options. Generally, I'm a fan, with some reservations.

First -- the atmosphere...","2017-08-06 18:41:32","https://www.yelp.com/biz/first-watch-breakfast-brunch-and-lunch-college-station?hrid=Xdh_BcLTIpVmesqy9zgXKg&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:52","2017-10-26 04:24:52",21,1
63,4,"https://s3-media4.fl.yelpcdn.com/photo/gi7eQ15HaoioT0Y_o0T3NA/o.jpg","Catherine H.","While in town for a conference my friend and I agreed upon First Watch for a Monday morning brunch based on their reviews, and I'm so glad we did! 

What...","2017-07-24 13:35:52","https://www.yelp.com/biz/first-watch-breakfast-brunch-and-lunch-college-station?hrid=OR-yj0CELjrqemOKPbfeGw&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:52","2017-10-26 04:24:52",21,1
64,4,"https://s3-media2.fl.yelpcdn.com/photo/Ta65Bz1vwtgDUKNPb1b01g/o.jpg","Ian O.","We've been here quite a few times. Today we came with 7 people on a Friday night and didn't have a wait. I had the half sandwich(beef master I think it was...","2017-05-12 18:22:56","https://www.yelp.com/biz/jasons-deli-college-station?hrid=ldX5jKunStnzkaJKNGL0YQ&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:53","2017-10-26 04:24:53",22,1
65,4,"https://s3-media3.fl.yelpcdn.com/photo/MIF3o-fTRJqDDJWGqpYC5Q/o.jpg","Conner B.","Hail Yeah! This place is exactly where it's at. Whoever the hell Jason is, his Deli is the F'n BOMB!! Salad bar always on fleek. Sandwhiches always on...","2017-07-27 08:01:04","https://www.yelp.com/biz/jasons-deli-college-station?hrid=XqmSnt4yrayJ-Pwoa4qfwg&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:53","2017-10-26 04:24:53",22,1
66,4,"https://s3-media1.fl.yelpcdn.com/photo/tpH2CCpHOQ_FYNfwtNtUDg/o.jpg","Kim C.","I enjoy coming here for many reasons. Firstly, the food is always good. I have yet to order something on the menu that I don't like. I even enjoy the...","2017-09-07 11:54:54","https://www.yelp.com/biz/jasons-deli-college-station?hrid=zDH6TLD7n6dblEpwg8w1hQ&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:53","2017-10-26 04:24:53",22,1
67,5,"https://s3-media3.fl.yelpcdn.com/photo/rGY9YEUMjzjc0fNtyMM31A/o.jpg","Julie C.","The place not only does Chinese right, but it also does Thai right. We ordered take out (one Chinese chicken with broccoli and and order of chicken panang...","2017-07-24 19:19:01","https://www.yelp.com/biz/wokamole-healthy-cuisine-bryan?hrid=o99Q3a6eQPuAjpPSvClpgQ&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:53","2017-10-26 04:24:53",23,1
68,5,"https://s3-media1.fl.yelpcdn.com/photo/YDeW7uClkYULgV8gqlcJag/o.jpg","Imba K.","The Yelp ratings are on point. I first ate here when they took over from some Mexican restaurant, and I was not impressed. Things have changed. A...","2017-07-02 06:22:05","https://www.yelp.com/biz/wokamole-healthy-cuisine-bryan?hrid=RESrrYBWp_yMeXO4mPkH5g&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:53","2017-10-26 04:24:53",23,1
69,4,"https://s3-media3.fl.yelpcdn.com/photo/NMvS_niQHor0zE6grXpb5w/o.jpg","Lili C.","Well this place was a great little find today!
I ordered 2 chicken egg rolls and combination lo mein for carry out. The chicken egg  rolls are by far the...","2016-07-13 18:32:40","https://www.yelp.com/biz/wokamole-healthy-cuisine-bryan?hrid=OKzdGAgX3MCDuvShn4rXtA&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:53","2017-10-26 04:24:53",23,1
70,5,"https://s3-media3.fl.yelpcdn.com/photo/uDG0hzthJ2qGioHuqT4lzA/o.jpg","Paul T.","Over a year ago, I had a chance to eat at Blaze Pizza while visiting the Ohio State campus for a work trip, and I became very excited that Texas A&M has...","2017-10-24 12:41:30","https://www.yelp.com/biz/blaze-fast-fired-pizza-college-station?hrid=XM8g_RxMogSltdhvA48wVQ&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:53","2017-10-26 04:24:53",24,1
71,4,"https://s3-media4.fl.yelpcdn.com/photo/r2YHFXVyXzYvvd-r4ir4SQ/o.jpg","Lindsey S.","Those with dairy and gluten allergies, rejoice! You CAN have a great-tasting, allergy-friendly pizza in B/CS, and all things considered, it doesn't cost an...","2017-09-16 20:40:27","https://www.yelp.com/biz/blaze-fast-fired-pizza-college-station?hrid=N6mwRazAZvPn0Ba6efmFaQ&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:53","2017-10-26 04:24:53",24,1
72,5,"https://s3-media3.fl.yelpcdn.com/photo/NMvS_niQHor0zE6grXpb5w/o.jpg","Lili C.","Got a chance to try them for their friends and family soft open and it was delicious!
All the employees were very welcoming and helpful. I chose to build my...","2017-09-06 11:47:29","https://www.yelp.com/biz/blaze-fast-fired-pizza-college-station?hrid=kk8JZpsqiSKcZnZNM-VNvQ&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:53","2017-10-26 04:24:53",24,1
73,5,"https://s3-media2.fl.yelpcdn.com/photo/euw1EgcVV-A8Q24hD5Dz2A/o.jpg","Loren S.","Ok so apparently people don't understand how to critique restaurants on yelp. Every review below 4 stars on this place is completely stupid. C.P. basically...","2017-07-20 11:43:03","https://www.yelp.com/biz/ye-star-chinese-buffet-college-station?hrid=Y3D7L0Y1q_G1o_hEOz_HoA&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:54","2017-10-26 04:24:54",25,1
74,4,"https://s3-media1.fl.yelpcdn.com/photo/uliNazk0-5fWdksCZ_7MWw/o.jpg","Tae L.","Food was good. 
Service was normal
I like the crab meat and fried fish. 
It was much cleaner than the other one though.","2017-10-13 06:27:06","https://www.yelp.com/biz/ye-star-chinese-buffet-college-station?hrid=nTPS5zKUIDuV_DMo0_L1PQ&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:54","2017-10-26 04:24:54",25,1
75,4,"https://s3-media2.fl.yelpcdn.com/photo/TuEdjLVEfHFKfyLN2pyDLg/o.jpg","Dogleg R.","Star dishes- crab rangoons, teriyaki chicken, pepper chicken, Mongolian beef, dim sum, fried plaintains, and the string beans, for dessert have some real...","2017-08-21 07:10:43","https://www.yelp.com/biz/ye-star-chinese-buffet-college-station?hrid=pN99DVuMYtWwo_YJrItKZw&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:54","2017-10-26 04:24:54",25,1
76,5,"https://s3-media1.fl.yelpcdn.com/photo/NrbiVdR-XKs74rM4b_hUAA/o.jpg","Les R.","The Philly Cheese was AWESOME... packed with flavor! The sampler was good, the usual fired appetizers from a fast food style establishment. My wife loved...","2017-09-24 10:48:49","https://www.yelp.com/biz/fat-shack-bryan?hrid=NRKDpQsZUGVsmsi4HORV3Q&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:54","2017-10-26 04:24:54",26,1
77,3,"https://s3-media3.fl.yelpcdn.com/photo/_aYFwJHPFqMSiDnMa91BqQ/o.jpg","Adil S.","The food was very basic, not too good but not terribly bad either. The Fat Shack sandwich that i ordered was overpowered by the taste of the mozzarella...","2017-09-24 21:24:17","https://www.yelp.com/biz/fat-shack-bryan?hrid=_Kd1eCRu-83G5kSYo6lsRA&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:54","2017-10-26 04:24:54",26,1
78,1,"https://s3-media4.fl.yelpcdn.com/photo/E8KDNFy2Q8zd2OdGdW507Q/o.jpg","Doodlebug D.","Not impressed with the service. We had to repeat the names on the pick up order several times. Our order was placed three hours in advance online and was...","2017-10-18 10:19:39","https://www.yelp.com/biz/fat-shack-bryan?hrid=uDosZQPVpIEmygJAVVfrCg&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:54","2017-10-26 04:24:54",26,1
79,5,"https://s3-media3.fl.yelpcdn.com/photo/DmQD_kLOvLmJT4VfA3bY4Q/o.jpg","Amethyst M.","11/10 would recommend; pizza rolls 75 cents on tuesdays. recommend the jalapeno ranch and the stoner pie (bacon, pepperoni, french fries, and mozzarella...","2017-09-18 20:35:16","https://www.yelp.com/biz/gumbys-pizza-college-station?hrid=1SkUjF7swWGB0lnHltLpqA&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:55","2017-10-26 04:24:55",27,1
80,2,"https://s3-media3.fl.yelpcdn.com/photo/Ix6Gf4VNAlIFqVpS3FNYqg/o.jpg","Roni G.","Pretty disappointed this place. I guess cause I was expecting see more ""Gumby"" memorabilia but got cheesy drawings on the wall instead. Also thought they'd...","2017-09-24 18:23:39","https://www.yelp.com/biz/gumbys-pizza-college-station?hrid=jelcjhiCKfGMxPFSRKecXw&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:55","2017-10-26 04:24:55",27,1
81,3,"https://s3-media4.fl.yelpcdn.com/photo/VbpZUDq1vnoXjyjfVlIaEA/o.jpg","Liz H.","Update #2
My husband made the mistake of ordering here after our last two bad experiences. (It had been a while and it was the only thing open) and it was...","2017-06-05 22:07:42","https://www.yelp.com/biz/gumbys-pizza-college-station?hrid=wYEYFX-qkhk347b3m9OJuw&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:55","2017-10-26 04:24:55",27,1
82,5,"https://s3-media1.fl.yelpcdn.com/photo/u5N9jJvA1Kjo57LbD7A-TA/o.jpg","Lisa J.","I really like this place! My friends and I come here weekly to get hot pot and other specials. It's pretty clean and the employees are nice. They have a...","2017-10-04 18:01:32","https://www.yelp.com/biz/yangtuo-club-college-station-3?hrid=2brZpu2Q-YwYQzcimhq8pw&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:55","2017-10-26 04:24:55",28,1
83,1,"https://s3-media2.fl.yelpcdn.com/photo/37hNn1JYBK9S-UpE2hvzKw/o.jpg","Jennifer G.","Seriously! Do not eat here unless you want have some food borne illness. Just saw them get shut down by health department on the news, they get 65 out of...","2017-10-25 18:19:07","https://www.yelp.com/biz/yangtuo-club-college-station-3?hrid=LNzrbwLtVwMyBlzSZiBDsw&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:55","2017-10-26 04:24:55",28,1
84,1,"https://s3-media2.fl.yelpcdn.com/photo/E04cpjw4cURG-tFCIosEXg/o.jpg","Jasmine W.","One word: gross. I love hot pot and regularly frequent spots in Houston, and this place is a breath away from getting a health code violation and getting...","2017-09-12 21:31:56","https://www.yelp.com/biz/yangtuo-club-college-station-3?hrid=Mlgsh9I-00426NhhOiBgtg&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:55","2017-10-26 04:24:55",28,1
85,5,"https://s3-media2.fl.yelpcdn.com/photo/Bnya3sViI1XHLBv6JeStwQ/o.jpg","R C M.","It has been a year or most since business brought me to College Station. Years ago I found this place and was really pleased to see it still in business and...","2017-10-24 17:02:00","https://www.yelp.com/biz/veritas-wine-and-bistro-college-station?hrid=PAI7w0VPBJKor1VJ1G6_Zg&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:55","2017-10-26 04:24:55",29,1
86,5,"https://s3-media2.fl.yelpcdn.com/photo/4MPtllaka7tN7v-mrda6KA/o.jpg","Sunay P.","This is far the best fine dining in the BCS region. Yes the location is not necessarily the finest and the interior is not hyper posh, but the service, food...","2017-06-05 19:37:07","https://www.yelp.com/biz/veritas-wine-and-bistro-college-station?hrid=KBYt57wOdVcAft6681DsKA&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:55","2017-10-26 04:24:55",29,1
87,5,"https://s3-media3.fl.yelpcdn.com/photo/UWByWWVhT78oel29fNoCWg/o.jpg","Xiao Y.","Fancy! Stark is good, but not so worth for $30. If you come here for especial romantic date, that's a good choice. You will experience a France style night!...","2017-09-02 07:20:44","https://www.yelp.com/biz/veritas-wine-and-bistro-college-station?hrid=6KFywVivSPZQ0UNsL9NaVQ&adjust_creative=vcGntxAAW-qa0uxftURCaw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=vcGntxAAW-qa0uxftURCaw","2017-10-26 04:24:56","2017-10-26 04:24:56",29,1
